29-Apr-09,24.79,25.72,24.64,25.35,12091520,2011-11-28 17:10:35.071490,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
30-Apr-09,25.35,25.71,24.35,24.73,12358348,2011-11-28 17:10:35.071366,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
1-May-09,24.23,24.86,23.93,24.57,7697607,2011-11-28 17:10:35.071240,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
4-May-09,24.69,24.75,23.28,23.93,72590803,2011-11-28 17:10:35.071118,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
5-May-09,23.72,23.86,22.37,23.60,44988392,2011-11-28 17:10:35.070994,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
6-May-09,23.79,24.67,23.61,24.33,27169854,2011-11-28 17:10:35.070869,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
7-May-09,25.05,25.05,23.76,24.08,28657930,2011-11-28 17:10:35.070745,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
8-May-09,24.10,25.54,24.10,24.75,30107865,2011-11-28 17:10:35.070622,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
11-May-09,24.26,24.89,24.02,24.68,11409977,2011-11-28 17:10:35.070495,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
12-May-09,24.99,25.00,23.54,24.13,17301815,2011-11-28 17:10:35.070370,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
13-May-09,24.86,24.89,23.94,24.54,21002007,2011-11-28 17:10:35.070245,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
14-May-09,24.58,25.11,24.54,24.77,19709889,2011-11-28 17:10:35.070117,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
15-May-09,24.70,24.87,23.95,24.23,15103012,2011-11-28 17:10:35.069976,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
18-May-09,24.50,24.92,21.12,24.88,8898835,2011-11-28 17:10:35.069850,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
19-May-09,25.00,25.00,24.28,24.66,9524191,2011-11-28 17:10:35.069726,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
20-May-09,24.72,25.00,24.17,24.35,7949300,2011-11-28 17:10:35.069602,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
21-May-09,23.90,24.39,23.32,23.74,10031806,2011-11-28 17:10:35.069476,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
22-May-09,24.35,24.35,23.39,23.71,7269448,2011-11-28 17:10:35.069334,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
26-May-09,23.08,24.45,23.02,24.31,6786595,2011-11-28 17:10:35.069194,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
27-May-09,24.26,24.43,23.11,23.24,11943157,2011-11-28 17:10:35.069072,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
28-May-09,23.07,23.59,23.02,23.20,9899044,2011-11-28 17:10:35.068945,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
29-May-09,23.20,23.53,22.05,22.50,21244129,2011-11-28 17:10:35.068822,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
1-Jun-09,22.73,23.25,22.40,23.01,12901636,2011-11-28 17:10:35.068696,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
2-Jun-09,22.62,23.18,22.62,23.09,7808361,2011-11-28 17:10:35.068573,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
3-Jun-09,23.24,23.24,22.31,22.69,8229026,2011-11-28 17:10:35.068450,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
4-Jun-09,22.72,23.00,21.90,22.16,12292513,2011-11-28 17:10:35.068329,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
5-Jun-09,22.50,22.51,21.71,21.81,8003659,2011-11-28 17:10:35.068205,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
8-Jun-09,21.92,22.95,21.47,22.75,13397722,2011-11-28 17:10:35.068084,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
9-Jun-09,22.82,23.63,22.58,23.35,14748132,2011-11-28 17:10:35.067960,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
10-Jun-09,23.58,23.64,23.17,23.55,11867998,2011-11-28 17:10:35.067835,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
11-Jun-09,23.57,23.87,23.27,23.31,9074838,2011-11-28 17:10:35.067694,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
12-Jun-09,23.13,23.17,22.44,22.77,13173201,2011-11-28 17:10:35.067566,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
15-Jun-09,22.93,23.00,22.17,22.35,6687908,2011-11-28 17:10:35.067439,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
16-Jun-09,22.59,22.69,22.19,22.34,8373923,2011-11-28 17:10:35.067314,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
17-Jun-09,22.52,22.96,22.48,22.72,13142863,2011-11-28 17:10:35.067190,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
18-Jun-09,22.73,22.95,22.45,22.71,9334293,2011-11-28 17:10:35.067065,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
19-Jun-09,23.25,23.80,23.14,23.68,19298982,2011-11-28 17:10:35.066941,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
22-Jun-09,23.41,23.78,23.24,23.57,13983724,2011-11-28 17:10:35.066815,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
23-Jun-09,23.51,24.40,23.51,23.75,11146070,2011-11-28 17:10:35.066688,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
24-Jun-09,23.72,24.40,23.66,24.19,10390036,2011-11-28 17:10:35.066562,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
25-Jun-09,24.31,24.72,24.05,24.52,10691846,2011-11-28 17:10:35.066435,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
26-Jun-09,24.56,24.90,24.22,24.57,13880508,2011-11-28 17:10:35.066287,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
29-Jun-09,24.57,25.08,24.25,25.02,10197392,2011-11-28 17:10:35.066147,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
30-Jun-09,25.14,25.18,24.44,24.71,12134043,2011-11-28 17:10:35.066023,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
1-Jul-09,24.98,25.09,24.54,24.62,8453804,2011-11-28 17:10:35.065896,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
2-Jul-09,24.40,24.46,23.65,23.99,7564273,2011-11-28 17:10:35.065774,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
3-Jul-09,23.99,23.99,23.99,23.99,0,2011-11-28 17:10:35.065649,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
6-Jul-09,24.04,24.04,23.42,23.72,8070913,2011-11-28 17:10:35.065513,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
7-Jul-09,23.81,23.82,22.81,22.92,11329235,2011-11-28 17:10:35.065366,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
8-Jul-09,23.02,23.56,23.02,23.19,15541555,2011-11-28 17:10:35.065242,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
9-Jul-09,23.24,23.54,23.17,23.35,8749627,2011-11-28 17:10:35.065118,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
10-Jul-09,23.15,23.66,23.07,23.47,8841741,2011-11-28 17:10:35.064995,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
13-Jul-09,23.41,23.69,23.11,23.66,8492414,2011-11-28 17:10:35.064871,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
14-Jul-09,23.61,23.90,23.44,23.79,7724441,2011-11-28 17:10:35.064745,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
15-Jul-09,24.23,24.85,24.10,24.73,13297580,2011-11-28 17:10:35.064621,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
16-Jul-09,24.80,24.87,24.48,24.77,7238697,2011-11-28 17:10:35.064494,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
17-Jul-09,24.86,24.86,24.52,24.67,9749875,2011-11-28 17:10:35.064368,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
20-Jul-09,24.69,24.91,24.50,24.83,7640944,2011-11-28 17:10:35.064228,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
21-Jul-09,24.77,24.92,24.55,24.92,8435658,2011-11-28 17:10:35.064086,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
22-Jul-09,24.91,24.91,24.52,24.67,9765814,2011-11-28 17:10:35.063962,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
23-Jul-09,24.75,25.53,24.51,25.41,10411412,2011-11-28 17:10:35.063837,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
24-Jul-09,25.41,25.64,25.08,25.59,6711853,2011-11-28 17:10:35.063711,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
27-Jul-09,25.65,26.10,25.44,26.06,10922960,2011-11-28 17:10:35.063587,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
28-Jul-09,26.12,26.18,25.70,26.05,7418844,2011-11-28 17:10:35.063461,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
29-Jul-09,25.97,26.25,25.85,26.10,10019704,2011-11-28 17:10:35.063324,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
30-Jul-09,26.30,26.49,25.77,25.88,11154500,2011-11-28 17:10:35.063176,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
31-Jul-09,25.87,26.11,25.65,25.90,9456849,2011-11-28 17:10:35.063037,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
3-Aug-09,25.89,26.41,25.89,26.28,10162573,2011-11-28 17:10:35.062912,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
4-Aug-09,26.18,26.50,26.03,26.15,8734309,2011-11-28 17:10:35.062773,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
5-Aug-09,26.24,26.36,25.39,25.76,12244324,2011-11-28 17:10:35.062631,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
6-Aug-09,25.88,26.33,24.47,24.84,21034754,2011-11-28 17:10:35.062494,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
7-Aug-09,24.79,25.27,24.38,24.69,18312865,2011-11-28 17:10:35.062354,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
10-Aug-09,24.80,24.80,23.94,24.15,13067264,2011-11-28 17:10:35.062215,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
12-Aug-09,24.23,24.99,23.98,24.70,11819991,2011-11-28 17:10:35.062073,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
13-Aug-09,24.79,25.00,24.41,24.81,7771471,2011-11-28 17:10:35.061931,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
14-Aug-09,24.67,24.80,24.21,24.64,7830172,2011-11-28 17:10:35.061785,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
17-Aug-09,24.16,24.34,23.95,24.05,7450345,2011-11-28 17:10:35.061635,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
18-Aug-09,24.01,24.05,23.58,23.86,9814272,2011-11-28 17:10:35.061494,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
19-Aug-09,23.55,24.66,23.50,24.59,11594920,2011-11-28 17:10:35.061351,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
20-Aug-09,24.57,24.81,24.27,24.65,9105013,2011-11-28 17:10:35.061224,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
21-Aug-09,24.85,25.02,24.60,24.80,11777515,2011-11-28 17:10:35.061099,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
24-Aug-09,24.71,25.00,24.64,24.94,8764284,2011-11-28 17:10:35.060973,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
25-Aug-09,24.90,25.20,24.83,24.95,9156011,2011-11-28 17:10:35.060849,DTV,Consumer Discretionary,45.50 - 46.50,39.12 - 53.40,46.10,N/P,4.98M/6.01M,32.25B,14.27,&nbsp;&nbsp;&nbsp;&nbsp;-,3.20,705.58M,&nbsp;&nbsp;&nbsp;&nbsp;-,87%
