4-Mar-09,20.22,20.88,20.00,20.33,3432546,2011-11-28 17:10:29.885962,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
5-Mar-09,20.03,20.23,18.95,19.13,4159938,2011-11-28 17:10:29.885838,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
6-Mar-09,19.23,19.43,18.72,19.20,2658944,2011-11-28 17:10:29.885715,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
9-Mar-09,19.00,19.69,18.88,19.21,2682776,2011-11-28 17:10:29.885592,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
10-Mar-09,19.63,19.98,19.36,19.96,2870719,2011-11-28 17:10:29.885468,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
11-Mar-09,19.84,20.48,19.75,20.09,2696335,2011-11-28 17:10:29.885341,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
12-Mar-09,20.02,21.08,19.94,21.02,2383253,2011-11-28 17:10:29.885215,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
13-Mar-09,21.20,21.33,20.78,21.13,2773425,2011-11-28 17:10:29.885088,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
16-Mar-09,21.21,21.53,20.30,20.35,3838526,2011-11-28 17:10:29.884963,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
17-Mar-09,20.32,20.87,20.22,20.66,3188137,2011-11-28 17:10:29.884837,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
18-Mar-09,20.60,20.60,20.03,20.26,3785338,2011-11-28 17:10:29.884711,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
19-Mar-09,20.39,20.49,19.53,19.76,3378352,2011-11-28 17:10:29.884584,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
20-Mar-09,19.84,20.00,19.05,19.08,3872614,2011-11-28 17:10:29.884457,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
23-Mar-09,19.47,20.00,19.07,20.00,2055588,2011-11-28 17:10:29.884316,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
24-Mar-09,19.92,20.60,19.76,20.37,3409661,2011-11-28 17:10:29.884191,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
25-Mar-09,19.84,20.02,18.11,18.80,6420238,2011-11-28 17:10:29.884066,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
26-Mar-09,18.82,19.03,18.33,18.70,4571001,2011-11-28 17:10:29.883941,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
27-Mar-09,18.50,18.71,18.26,18.39,1707451,2011-11-28 17:10:29.883816,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
30-Mar-09,18.14,18.33,17.59,17.83,2591084,2011-11-28 17:10:29.883690,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
31-Mar-09,17.91,18.34,17.76,18.08,2113210,2011-11-28 17:10:29.883551,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
1-Apr-09,17.91,19.32,17.85,18.96,3895258,2011-11-28 17:10:29.883407,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
2-Apr-09,19.21,19.56,18.96,19.24,2045285,2011-11-28 17:10:29.883268,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
3-Apr-09,19.33,19.97,19.06,19.28,2305393,2011-11-28 17:10:29.883130,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
6-Apr-09,19.17,19.37,18.72,19.06,1921599,2011-11-28 17:10:29.882989,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
