10-Feb-09,11.80,12.20,10.77,10.86,8482777,2011-11-28 17:12:41.936040,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
11-Feb-09,10.94,11.39,10.35,10.83,8111345,2011-11-28 17:12:41.935915,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
12-Feb-09,10.35,11.05,10.30,11.01,7103288,2011-11-28 17:12:41.935788,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
13-Feb-09,10.93,11.47,10.93,11.14,5011029,2011-11-28 17:12:41.935662,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
17-Feb-09,10.56,10.83,10.11,10.15,6802757,2011-11-28 17:12:41.935535,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
18-Feb-09,10.33,10.41,9.53,9.69,8453587,2011-11-28 17:12:41.935387,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
19-Feb-09,9.85,10.25,9.74,9.85,7608076,2011-11-28 17:12:41.935252,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
20-Feb-09,9.44,9.78,9.16,9.52,7157477,2011-11-28 17:12:41.935131,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
23-Feb-09,9.66,9.96,9.13,9.14,7555316,2011-11-28 17:12:41.935011,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
24-Feb-09,9.24,9.57,8.92,9.51,9041942,2011-11-28 17:12:41.934891,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
25-Feb-09,9.74,10.28,9.40,9.87,15076373,2011-11-28 17:12:41.934772,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
26-Feb-09,9.98,10.46,9.94,10.00,6980657,2011-11-28 17:12:41.934648,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
27-Feb-09,9.70,10.24,9.41,9.71,9400685,2011-11-28 17:12:41.934525,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
2-Mar-09,9.24,9.60,8.47,8.50,7902702,2011-11-28 17:12:41.934404,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
3-Mar-09,8.64,8.90,8.39,8.56,8722082,2011-11-28 17:12:41.934285,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
4-Mar-09,8.86,9.46,8.86,9.13,7250925,2011-11-28 17:12:41.934168,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
5-Mar-09,8.86,9.30,8.47,8.65,7646176,2011-11-28 17:12:41.934051,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
6-Mar-09,8.84,9.08,8.25,8.58,6059129,2011-11-28 17:12:41.933931,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
9-Mar-09,8.50,9.34,8.41,8.77,7013697,2011-11-28 17:12:41.933798,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
10-Mar-09,8.91,9.55,8.88,9.18,7433661,2011-11-28 17:12:41.933679,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
11-Mar-09,9.29,9.47,8.92,9.10,6701890,2011-11-28 17:12:41.933559,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
12-Mar-09,9.19,9.50,8.79,9.46,6071118,2011-11-28 17:12:41.933440,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
13-Mar-09,9.36,9.77,8.80,8.88,7296486,2011-11-28 17:12:41.933319,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
16-Mar-09,8.94,9.57,8.58,9.23,6401812,2011-11-28 17:12:41.933199,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
