16-Jun-09,18.45,18.56,18.06,18.08,5799236,2011-11-28 17:14:34.396514,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
17-Jun-09,18.28,18.56,18.08,18.38,5908115,2011-11-28 17:14:34.396391,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
18-Jun-09,18.20,18.74,17.54,18.52,11506898,2011-11-28 17:14:34.396268,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
19-Jun-09,18.77,18.95,18.40,18.59,8140225,2011-11-28 17:14:34.396142,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
22-Jun-09,18.84,18.91,18.36,18.62,8111154,2011-11-28 17:14:34.396019,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
23-Jun-09,18.62,18.78,18.30,18.54,4676001,2011-11-28 17:14:34.395896,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
24-Jun-09,18.54,19.17,18.48,18.86,5581034,2011-11-28 17:14:34.395771,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
25-Jun-09,18.67,19.27,18.64,19.06,5663650,2011-11-28 17:14:34.395646,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
26-Jun-09,19.01,19.22,18.82,19.14,3350761,2011-11-28 17:14:34.395523,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
29-Jun-09,19.12,19.17,18.60,18.71,4628447,2011-11-28 17:14:34.395398,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
30-Jun-09,18.76,18.76,18.37,18.52,4496867,2011-11-28 17:14:34.395273,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
1-Jul-09,18.50,18.83,18.46,18.51,3175155,2011-11-28 17:14:34.395135,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
2-Jul-09,18.29,18.32,17.71,18.05,3777150,2011-11-28 17:14:34.395015,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
3-Jul-09,18.05,18.05,18.05,18.05,0,2011-11-28 17:14:34.394893,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
6-Jul-09,18.43,18.63,18.10,18.53,4556635,2011-11-28 17:14:34.394780,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
7-Jul-09,18.41,18.43,17.83,17.93,5069655,2011-11-28 17:14:34.394643,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
8-Jul-09,17.85,18.18,17.59,17.94,4069035,2011-11-28 17:14:34.394502,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
9-Jul-09,18.10,18.28,17.81,18.15,4618378,2011-11-28 17:14:34.394380,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
10-Jul-09,18.02,18.29,17.83,18.06,2980992,2011-11-28 17:14:34.394258,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
13-Jul-09,18.05,18.28,17.64,18.22,3260387,2011-11-28 17:14:34.394134,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
14-Jul-09,18.12,18.66,18.10,18.58,4160831,2011-11-28 17:14:34.394009,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
15-Jul-09,18.81,19.78,18.81,19.67,8489197,2011-11-28 17:14:34.393883,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
16-Jul-09,19.67,19.77,19.40,19.65,3691202,2011-11-28 17:14:34.393761,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
17-Jul-09,19.72,19.93,19.40,19.86,5203617,2011-11-28 17:14:34.393637,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
20-Jul-09,19.85,19.91,19.55,19.87,3713287,2011-11-28 17:14:34.393513,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
21-Jul-09,19.89,19.99,19.57,19.97,3439803,2011-11-28 17:14:34.393389,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
22-Jul-09,19.76,19.96,19.49,19.93,3123090,2011-11-28 17:14:34.393264,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
23-Jul-09,19.94,20.71,19.81,20.40,7122493,2011-11-28 17:14:34.393140,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
24-Jul-09,20.16,20.52,19.94,20.24,5200622,2011-11-28 17:14:34.393016,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
27-Jul-09,20.29,20.44,19.92,20.16,3068255,2011-11-28 17:14:34.392892,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
28-Jul-09,20.09,20.21,19.72,20.17,1975805,2011-11-28 17:14:34.392767,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
29-Jul-09,19.71,20.26,19.71,20.24,2770976,2011-11-28 17:14:34.392643,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
30-Jul-09,20.49,20.65,20.30,20.53,4861434,2011-11-28 17:14:34.392517,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
31-Jul-09,20.59,20.84,20.30,20.44,3337724,2011-11-28 17:14:34.392379,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
3-Aug-09,20.52,20.79,20.40,20.69,2949064,2011-11-28 17:14:34.392254,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
4-Aug-09,20.69,20.69,20.40,20.54,3472887,2011-11-28 17:14:34.392128,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
5-Aug-09,20.62,20.72,20.12,20.58,3609808,2011-11-28 17:14:34.392004,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
6-Aug-09,20.63,20.81,20.36,20.56,4395504,2011-11-28 17:14:34.391881,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
7-Aug-09,20.00,20.06,18.44,18.66,19444778,2011-11-28 17:14:34.391760,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
10-Aug-09,18.63,19.09,18.27,18.80,9223851,2011-11-28 17:14:34.391636,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
12-Aug-09,19.60,19.98,19.40,19.72,9156592,2011-11-28 17:14:34.391511,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
13-Aug-09,19.81,20.32,19.73,20.27,8227532,2011-11-28 17:14:34.391386,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
14-Aug-09,20.08,21.01,19.99,20.99,7544571,2011-11-28 17:14:34.391263,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
17-Aug-09,20.12,20.73,20.06,20.46,6809158,2011-11-28 17:14:34.391138,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
18-Aug-09,20.47,20.77,20.35,20.50,4357439,2011-11-28 17:14:34.391015,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
19-Aug-09,20.12,20.84,20.12,20.76,5771577,2011-11-28 17:14:34.390891,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
20-Aug-09,20.59,20.82,20.41,20.58,3990690,2011-11-28 17:14:34.390759,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
21-Aug-09,20.86,21.15,20.68,20.94,5866734,2011-11-28 17:14:34.390610,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
24-Aug-09,21.09,21.10,20.64,20.74,4181786,2011-11-28 17:14:34.390487,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
25-Aug-09,20.87,21.02,20.49,20.56,4550729,2011-11-28 17:14:34.390362,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
26-Aug-09,21.00,21.05,20.40,21.00,4673928,2011-11-28 17:14:34.390237,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
27-Aug-09,21.10,21.28,20.71,21.10,3711294,2011-11-28 17:14:34.390114,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
28-Aug-09,21.25,21.89,21.23,21.46,7470681,2011-11-28 17:14:34.389989,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
31-Aug-09,21.72,21.85,21.04,21.19,4505085,2011-11-28 17:14:34.389863,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
1-Sep-09,21.07,21.46,20.76,20.82,5725628,2011-11-28 17:14:34.389736,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
2-Sep-09,20.74,20.87,20.55,20.62,3593374,2011-11-28 17:14:34.389599,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
3-Sep-09,20.65,20.86,20.51,20.70,3084319,2011-11-28 17:14:34.389477,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
4-Sep-09,20.75,20.95,20.68,20.95,4251231,2011-11-28 17:14:34.389354,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
8-Sep-09,21.00,21.27,21.00,21.25,4605313,2011-11-28 17:14:34.389232,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
9-Sep-09,21.40,21.60,21.13,21.25,4590371,2011-11-28 17:14:34.389110,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
10-Sep-09,21.21,22.06,21.05,21.98,5177554,2011-11-28 17:14:34.388987,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
11-Sep-09,22.16,22.68,21.98,22.66,4748713,2011-11-28 17:14:34.388862,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
14-Sep-09,22.57,22.63,22.16,22.45,3762230,2011-11-28 17:14:34.388736,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
15-Sep-09,22.43,22.68,22.19,22.64,5192032,2011-11-28 17:14:34.388612,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
16-Sep-09,22.70,23.50,22.64,23.36,4816650,2011-11-28 17:14:34.388487,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
17-Sep-09,23.30,23.78,22.95,23.55,5140133,2011-11-28 17:14:34.388362,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
18-Sep-09,23.63,23.63,23.24,23.26,3077706,2011-11-28 17:14:34.388238,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
21-Sep-09,23.23,23.30,22.95,23.22,2189401,2011-11-28 17:14:34.388114,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
22-Sep-09,23.25,23.44,23.07,23.29,1979323,2011-11-28 17:14:34.387989,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
23-Sep-09,23.30,23.95,23.15,23.48,2683349,2011-11-28 17:14:34.387865,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
24-Sep-09,23.57,23.62,22.54,22.92,3166351,2011-11-28 17:14:34.387741,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
25-Sep-09,22.68,23.02,22.64,22.80,1488990,2011-11-28 17:14:34.387617,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
28-Sep-09,22.96,23.41,22.73,23.17,1513272,2011-11-28 17:14:34.387493,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
29-Sep-09,23.32,23.45,22.81,22.96,3101022,2011-11-28 17:14:34.387368,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
30-Sep-09,23.01,23.81,22.58,23.69,6193846,2011-11-28 17:14:34.387221,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
1-Oct-09,23.57,23.73,22.77,22.95,4012758,2011-11-28 17:14:34.387085,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
2-Oct-09,22.91,23.16,22.55,23.00,2991511,2011-11-28 17:14:34.386962,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
5-Oct-09,23.01,23.35,22.77,22.99,2850253,2011-11-28 17:14:34.386825,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
6-Oct-09,23.11,23.94,22.86,23.60,4610738,2011-11-28 17:14:34.386703,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
7-Oct-09,23.49,23.90,23.13,23.86,2795482,2011-11-28 17:14:34.386581,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
8-Oct-09,23.72,24.09,23.54,23.70,3358178,2011-11-28 17:14:34.386458,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
9-Oct-09,23.59,23.78,23.36,23.70,2122398,2011-11-28 17:14:34.386335,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
12-Oct-09,23.79,23.79,23.19,23.47,2919900,2011-11-28 17:14:34.386213,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
13-Oct-09,23.12,23.65,23.12,23.47,1783191,2011-11-28 17:14:34.386090,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
14-Oct-09,23.63,23.77,23.44,23.63,2234175,2011-11-28 17:14:34.385967,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
15-Oct-09,23.41,23.61,23.30,23.42,2585815,2011-11-28 17:14:34.385843,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
16-Oct-09,23.34,23.42,22.85,23.30,3938237,2011-11-28 17:14:34.385718,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
19-Oct-09,23.45,24.40,23.38,24.37,4275101,2011-11-28 17:14:34.385595,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
20-Oct-09,24.23,24.30,23.74,24.18,3717441,2011-11-28 17:14:34.385470,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
21-Oct-09,24.17,24.99,24.10,24.14,4053297,2011-11-28 17:14:34.385346,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
22-Oct-09,24.17,24.45,23.96,24.39,1958486,2011-11-28 17:14:34.385222,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
23-Oct-09,24.36,24.57,23.66,23.79,3372628,2011-11-28 17:14:34.385099,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
26-Oct-09,23.91,24.08,23.35,23.62,2806869,2011-11-28 17:14:34.384975,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
27-Oct-09,23.55,24.03,23.23,23.48,2203469,2011-11-28 17:14:34.384851,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
28-Oct-09,23.41,23.52,22.48,22.52,3417396,2011-11-28 17:14:34.384726,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
29-Oct-09,22.80,23.34,22.71,23.28,3855710,2011-11-28 17:14:34.384603,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
30-Oct-09,23.22,23.30,22.60,22.81,3007272,2011-11-28 17:14:34.384477,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
2-Nov-09,22.95,23.47,22.84,23.14,3150306,2011-11-28 17:14:34.384330,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
3-Nov-09,23.10,23.10,22.76,22.96,3307022,2011-11-28 17:14:34.384195,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
4-Nov-09,22.97,23.48,22.74,23.18,2776950,2011-11-28 17:14:34.384056,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
5-Nov-09,23.50,24.12,23.44,24.00,3569611,2011-11-28 17:14:34.383935,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
6-Nov-09,22.10,23.31,21.50,23.24,10483955,2011-11-28 17:14:34.383813,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
9-Nov-09,22.45,23.06,22.32,23.02,7939744,2011-11-28 17:14:34.383690,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
10-Nov-09,23.00,23.20,22.58,22.66,5425183,2011-11-28 17:14:34.383568,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
11-Nov-09,22.82,23.28,22.75,22.91,3011311,2011-11-28 17:14:34.383445,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
12-Nov-09,22.95,23.11,22.69,22.75,2557830,2011-11-28 17:14:34.383321,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
13-Nov-09,22.74,22.81,22.36,22.74,4266525,2011-11-28 17:14:34.383198,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
16-Nov-09,22.66,23.17,22.64,23.00,2391616,2011-11-28 17:14:34.383073,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
17-Nov-09,22.86,22.96,22.74,22.86,2740208,2011-11-28 17:14:34.382950,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
18-Nov-09,22.77,22.96,22.50,22.66,3097642,2011-11-28 17:14:34.382828,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
19-Nov-09,22.75,22.75,21.81,21.88,7136175,2011-11-28 17:14:34.382705,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
20-Nov-09,21.34,21.76,21.28,21.56,6581073,2011-11-28 17:14:34.382581,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
23-Nov-09,21.74,22.33,21.74,22.02,6953276,2011-11-28 17:14:34.382456,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
24-Nov-09,22.05,22.32,21.89,22.28,5015088,2011-11-28 17:14:34.382316,VRSN,Information Technology,32.06 - 32.54,27.00 - 37.73,32.38,N/P,1.13M/1.66M,5.14B,84.92,2.75,0.38,159.07M,0.82,105%
